"RiverReach2_Date","ExtentDry","DiffExtentDry","SumDaysDry","DiffSumDaysDry","UpperLocationDry","DiffUpperLocationDry","Precip_Bernardo_mm","TempMax_Bernardo_C","MnDischarge_Reach2","Diversion_Isleta_Totalcfs","Returns_Totalcfs"
2017-09-09,0,0,0,0,NA,NA,0,35.6,8.15,411.9,15.1875
2017-09-10,0,0,0,0,NA,NA,0,33.9,8.235,403.64,18.5208333333333
2017-09-11,0,0,0,0,NA,NA,0,34.4,17.545,406.94,33.8333333333334
2017-09-12,0,0,0,0,NA,NA,0,33.9,20.2,428.1,19.4583333333333
2017-09-13,0,0,0,0,NA,NA,0,35.6,20,436.19,21.9583333333334
2017-09-14,0,0,0,0,NA,NA,0,37.8,17.1,428.48,17.7954545454546
2017-09-15,0,0,0,0,NA,NA,0,34.4,16.25,427.04,21.9166666666667
2017-09-16,0,0,0,0,NA,NA,0,32.8,17.45,422.77,18.531914893617
2017-09-17,0,0,0,0,NA,NA,0,32.2,16.55,400.69,15.875
2017-09-18,0,0,0,0,NA,NA,0,32.8,19.9,395.27,24.7916666666667
2017-09-19,0,0,0,0,NA,NA,0,33.3,26.05,367.76,11.3235294117647
2017-09-20,0,0,0,0,NA,NA,0,34.4,16.7,363.21,11.2083333333333
2017-09-21,0,0,0,0,NA,NA,0,33.9,13.1,373.83,11.6875
2017-09-22,0,0,0,0,NA,NA,0,33.3,12.52,363.15,12.375
2017-09-23,0,0,0,0,NA,NA,0,33.3,14.765,357.85,12.8125
2017-09-24,0,0,0,0,NA,NA,0,33.3,19.65,393,24
2017-09-25,0,0,0,0,NA,NA,0,28.3,24.1,434,14
2017-09-26,0,0,0,0,NA,NA,0,29.4,38.7,574.11,8.09090909090909
2017-09-27,0,0,0,0,NA,NA,23.1,17.2,56.4,396.1,35.2
2017-09-28,0,0,0,0,NA,NA,0.3,NA,267,287.73,84.3958333333333
2017-09-29,0,0,0,0,NA,NA,8.9,23.9,885.5,236.54,200.729166666667
2017-09-30,0,0,0,0,NA,NA,10.4,26.7,1485,82.06,493.479166666667
2017-10-01,0,0,0,0,NA,NA,0,26.1,1480,71.42,457.791666666667
2017-10-02,0,0,0,0,NA,NA,0,29.4,2375,47.06,507.541666666667
2017-10-03,0,0,0,0,NA,NA,0,30,1380,50.81,393.270833333334
2017-10-04,0,0,0,0,NA,NA,0,30,1035,89.6,384.270833333334
2017-10-05,0,0,0,0,NA,NA,0,28.9,1049.5,102.73,452.916666666667
2017-10-06,0,0,0,0,NA,NA,0.5,30,2850,61.81,706.479166666667
2017-10-07,0,0,0,0,NA,NA,0,NA,2935,48.71,768.380952380952
2017-10-08,0,0,0,0,NA,NA,0,27.2,2020,0,0
2017-10-09,0,0,0,0,NA,NA,0,30.6,1610,0,0
2017-10-10,0,0,0,0,NA,NA,0,26.7,1345,0,0
2017-10-11,0,0,0,0,NA,NA,0,22.2,1275,171.31,103.448275862069
2017-10-12,0,0,0,0,NA,NA,0,25.6,1015,218.57,104.106382978723
2017-10-13,0,0,0,0,NA,NA,0,30.6,868.5,190.15,91.0602836879433
2017-10-14,0,0,0,0,NA,NA,0,20.6,895,185.58,99.8958333333332
2017-10-15,0,0,0,0,NA,NA,0,NA,740,172.49,107.510638297872
2017-10-16,0,0,0,0,NA,NA,0,28.3,682,170.98,108.145833333333
2017-10-17,0,0,0,0,NA,NA,0,26.1,628.5,199.29,85.0208333333333
2017-10-18,0,0,0,0,NA,NA,0,29.4,495.5,282.26,55.6382978723405
2017-10-19,0,0,0,0,NA,NA,0,30.6,397.5,274.68,50.3404255319149
2017-10-20,0,0,0,0,NA,NA,0.5,27.2,381.5,263.5,38.7291666666667
2017-10-21,0,0,0,0,NA,NA,0,26.1,356,276.57,54.3617021276595
2017-10-22,0,0,0,0,NA,NA,0,27.2,335.5,278.52,42.4791666666667
2017-10-23,0,0,0,0,NA,NA,0,25.6,339,259.5,45.9583333333334
2017-10-24,0,0,0,0,NA,NA,0,30.6,352,268.29,41.2083333333333
2017-10-25,0,0,0,0,NA,NA,0,22.8,322.5,269.75,47.1041666666667
2017-10-26,0,0,0,0,NA,NA,0,24.4,292.5,272.69,44.3197463768116
2017-10-27,0,0,0,0,NA,NA,0,29.4,286.5,291.1,51.75
2017-10-28,0,0,0,0,NA,NA,0,29.4,287,304.25,50.6041666666666
2017-10-29,0,0,0,0,NA,NA,0,20.6,265.5,290.77,39.4042553191489
2017-10-30,0,0,0,0,NA,NA,0,25,335,229.4,98.0833333333333
2017-10-31,0,0,0,0,NA,NA,0,25,421,211.71,60.6041666666667
2017-11-01,0,0,0,0,NA,NA,0,21.1,529,203.06,0
2017-11-02,0,0,0,0,NA,NA,0,27.2,590.5,192.66,0
2017-11-03,0,0,0,0,NA,NA,0,27.8,621.5,199.08,0
2017-11-04,0,0,0,0,NA,NA,0,27.8,649.5,168.5,0
2017-11-05,0,0,0,0,NA,NA,0,27.8,737.5,109.19,0
2017-11-06,0,0,0,0,NA,NA,0,26.7,815,76.83,0
2017-11-07,0,0,0,0,NA,NA,0,24.4,832.5,73.37,0
2017-11-08,0,0,0,0,NA,NA,0,22.8,903,73.5,0
2017-11-09,0,0,0,0,NA,NA,0,NA,996,83.54,0
2017-11-10,0,0,0,0,NA,NA,0,21.1,1015,96.98,0
2017-11-11,0,0,0,0,NA,NA,0,24.4,1095,84.56,0
2017-11-12,0,0,0,0,NA,NA,0,27.2,1115,85.94,0
2017-11-13,0,0,0,0,NA,NA,0,27.2,1115,84.06,0
2017-11-14,0,0,0,0,NA,NA,0,26.1,1110,86.89,0
2017-11-15,0,0,0,0,NA,NA,0,28.3,945.5,79.53,0
2017-11-16,0,0,0,0,NA,NA,0,25.6,1320,25.72,0
2017-11-17,0,0,0,0,NA,NA,0,27.8,1355,22.67,0
2017-11-18,0,0,0,0,NA,NA,0,28.3,1210,316.42,0
2017-11-19,0,0,0,0,NA,NA,0,28.3,1205,19.79,0
2017-11-20,0,0,0,0,NA,NA,0,17.8,1365,19.79,0
2017-11-21,0,0,0,0,NA,NA,0,19.4,1320,19.17,0
2017-11-22,0,0,0,0,NA,NA,0,23.3,1285,18.25,0
2017-11-23,0,0,0,0,NA,NA,0,21.1,1380,18.17,0
2017-11-24,0,0,0,0,NA,NA,0,25,1420,18.09,0
2017-11-25,0,0,0,0,NA,NA,0,23.9,1410,18.06,0
2017-11-26,0,0,0,0,NA,NA,0,26.1,1405,17.9,0
2017-11-27,0,0,0,0,NA,NA,0,25.6,1410,17.85,0
2017-11-28,0,0,0,0,NA,NA,0,25.6,1420,18.44,0
2017-11-29,0,0,0,0,NA,NA,0,21.1,1420,18.1,0
2017-11-30,0,0,0,0,NA,NA,0,17.2,1440,16.44,0
2017-12-01,0,0,0,0,NA,NA,0,21.7,1525,0,0
2017-12-02,0,0,0,0,NA,NA,0,21.7,1540,0,0
2017-12-03,0,0,0,0,NA,NA,0,20.6,1505,0,0
2017-12-04,0,0,0,0,NA,NA,0,22.8,1510,0,0
2017-12-05,0,0,0,0,NA,NA,0,22.2,1505,0,0
2017-12-06,0,0,0,0,NA,NA,0,8.3,1480,0,0
2017-12-07,0,0,0,0,NA,NA,0,15.6,1480,0,0
2017-12-08,0,0,0,0,NA,NA,0,8.9,1475,0,0
2017-12-09,0,0,0,0,NA,NA,0,13.9,1395,0,0
2017-12-10,0,0,0,0,NA,NA,0,18.3,1325,0,0
2017-12-11,0,0,0,0,NA,NA,0,17.8,1320,0,0
2017-12-12,0,0,0,0,NA,NA,0,16.1,1320,0,0
2017-12-13,0,0,0,0,NA,NA,0,16.1,1320,0,0
2017-12-14,0,0,0,0,NA,NA,0,17.2,1330,0,0
2017-12-15,0,0,0,0,NA,NA,0,15,1325,0,0
2017-12-16,0,0,0,0,NA,NA,0,12.2,1315,0,0
2017-12-17,0,0,0,0,NA,NA,0,12.2,1160,0,0
2017-12-18,0,0,0,0,NA,NA,0,14.4,1110,0,0
2017-12-19,0,0,0,0,NA,NA,0,12.8,1100,0,0
2017-12-20,0,0,0,0,NA,NA,0,14.4,1090,0,0
2017-12-21,0,0,0,0,NA,NA,0,16.7,1095,0,0
2017-12-22,0,0,0,0,NA,NA,0,17.8,1150,0,0
2017-12-23,0,0,0,0,NA,NA,0,NA,1017.5,0,0
2017-12-24,0,0,0,0,NA,NA,0,12.2,872,0,0
2017-12-25,0,0,0,0,NA,NA,0,21.1,800,0,0
2017-12-26,0,0,0,0,NA,NA,0,20.6,793.5,0,0
2017-12-27,0,0,0,0,NA,NA,0,20.6,782.5,0,0
2017-12-28,0,0,0,0,NA,NA,0,19.4,787,0,0
2017-12-29,0,0,0,0,NA,NA,0,20,741,0,0
2017-12-30,0,0,0,0,NA,NA,0,20.6,706.5,0,0
2017-12-31,0,0,0,0,NA,NA,0,21.7,671.5,0,0
2018-01-01,0,0,0,0,NA,NA,0,20.6,643,0,0
2018-01-02,0,0,0,0,NA,NA,0,12.2,635.5,0,0
2018-01-03,0,0,0,0,NA,NA,0,17.8,638.5,0,0
2018-01-04,0,0,0,0,NA,NA,0,13.9,637,0,0
2018-01-05,0,0,0,0,NA,NA,0,15,652,0,0
2018-01-06,0,0,0,0,NA,NA,0,17.2,666.5,0,0
2018-01-07,0,0,0,0,NA,NA,0,18.3,689,0,0
2018-01-08,0,0,0,0,NA,NA,0,20.6,716.5,0,0
2018-01-09,0,0,0,0,NA,NA,0,16.1,720.5,0,0
2018-01-10,0,0,0,0,NA,NA,0,19.4,709,0,0
2018-01-11,0,0,0,0,NA,NA,0.8,19.4,662,0,0
2018-01-12,0,0,0,0,NA,NA,0,17.2,618,0,0
2018-01-13,0,0,0,0,NA,NA,0,17.8,609,0,0
2018-01-14,0,0,0,0,NA,NA,0,17.8,619.5,0,0
2018-01-15,0,0,0,0,NA,NA,0,19.4,626.5,0,0
2018-01-16,0,0,0,0,NA,NA,0,18.9,626,0,0
